,code,start_date,end_date,trader_name,trader_amount,type
2906,603936.SH,,20160108,华泰证券股份有限公司上海天钥桥路证券营业部,27911999.6,"03,04"
2918,600303.SH,,20160108,华泰证券股份有限公司北京西三环北路证券营业部,7347919.0,02
2925,600568.SH,,20160108,华泰证券股份有限公司武汉新华路证券营业部,6111580.0,02
2926,603936.SH,,20160108,华泰证券股份有限公司太原体育路证券营业部,22047474.0,"03,04"
2944,600397.SH,,20160108,华泰证券股份有限公司无锡苏锡路证券营业部,8250855.0,02
2946,603936.SH,,20160108,华泰证券股份有限公司浙江分公司,21155000.0,"03,04"
2947,600671.SH,20160106,20160108,华泰证券股份有限公司武汉民族大道证券营业部,17782644.0,05
2951,300209.SZ,,20160108,华泰证券股份有限公司上海武定路证券营业部,6844746.0,02
2957,300198.SZ,,20160108,华泰证券股份有限公司南昌苏圃路证券营业部,17297250.72,02
2963,300222.SZ,,20160108,华泰证券股份有限公司上海黄浦区来福士广场证券营业部,12320692.6,03
2968,300010.SZ,,20160108,华泰证券股份有限公司江阴分公司,18544960.84,02
2994,600546.SH,,20160111,华泰证券股份有限公司上海浦东新区福山路证券营业部,26019334.0,02
2996,600546.SH,,20160111,华泰证券股份有限公司广州天河东路证券营业部,21644643.38,02
3003,603996.SH,,20160111,华泰证券股份有限公司沈阳大西路证券营业部,26798304.0,02
3017,600546.SH,,20160111,华泰证券股份有限公司武汉新华路证券营业部,25483188.0,02
3026,603996.SH,,20160111,华泰证券股份有限公司南京江宁金箔路证券营业部,35002080.0,02
3027,603299.SH,,20160111,华泰证券股份有限公司上海黄浦区来福士广场证券营业部,110097.0,02
3037,603996.SH,,20160111,华泰证券股份有限公司舟山解放东路证券营业部,15716928.0,02
3056,603508.SH,20160108,20160111,华泰证券股份有限公司沈阳大西路证券营业部,27593790.0,05
3058,600448.SH,20160107,20160111,华泰证券股份有限公司常州东横街证券营业部,24406212.23,05
3061,603996.SH,20160108,20160111,华泰证券股份有限公司南京江宁金箔路证券营业部,35002080.0,05
3062,600546.SH,20160108,20160111,华泰证券股份有限公司广州天河东路证券营业部,21649758.38,05
3068,603996.SH,20160108,20160111,华泰证券股份有限公司舟山解放东路证券营业部,15716928.0,05
3076,600546.SH,20160108,20160111,华泰证券股份有限公司广州天河东路证券营业部,40124537.0,05
3079,603508.SH,20160108,20160111,华泰证券股份有限公司上海武定路证券营业部,39646250.0,05
3084,600448.SH,20160107,20160111,华泰证券股份有限公司广州天河东路证券营业部,20399397.19,05
3101,603299.SH,20160108,20160111,华泰证券股份有限公司上海黄浦区来福士广场证券营业部,110097.0,05
3112,300491.SZ,20160108,20160111,华泰证券股份有限公司张家港金港镇长江中路证券营业部,221942.0,05
3114,300492.SZ,,20160111,华泰证券股份有限公司广州黄埔大道西证券营业部,31170.0,02
3125,002121.SZ,,20160111,华泰证券股份有限公司深圳益田路营业部,11362054.0,02
3136,000932.SZ,,20160111,华泰证券股份有限公司南京六合彤华街证券营业部,28620421.37,03
3143,000667.SZ,,20160111,华泰证券股份有限公司成都南一环路第二证券营业部,72045140.28,02
3156,603996.SH,20160108,20160111,华泰证券股份有限公司沈阳大西路证券营业部,26798304.0,05
3159,600448.SH,20160107,20160111,华泰证券股份有限公司广州天河东路证券营业部,28865775.79,05
3170,300492.SZ,20160108,20160111,华泰证券股份有限公司南京长江路证券营业部,43925.0,05
3171,300497.SZ,,20160111,华泰证券股份有限公司南京汉中门大街证券营业部,76230.0,02
3174,300493.SZ,20160108,20160111,华泰证券股份有限公司上海共和新路证券营业部,45709866.15,05
3183,002782.SZ,20160108,20160111,华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,1357978.25,05
3190,300033.SZ,,20160111,华泰证券股份有限公司上海天钥桥路证券营业部,26202585.48,03
3198,002780.SZ,20160108,20160111,华泰证券股份有限公司广州天河东路证券营业部,41230165.34,05
3202,002786.SZ,20160108,20160111,华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,3069960.27,05
3204,002780.SZ,20160108,20160111,华泰证券股份有限公司上海共和新路证券营业部,120804594.31,05
3215,000838.SZ,,20160111,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,64776205.57,"03,04"
3225,300493.SZ,,20160111,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,21244023.0,02
3230,300466.SZ,,20160111,华泰证券股份有限公司上海威宁路证券营业部,37509228.0,"02,04"
3241,300334.SZ,,20160111,华泰证券股份有限公司江阴分公司,4641367.54,03
3252,300497.SZ,20160108,20160111,华泰证券股份有限公司永嘉阳光大道证券营业部,2189880.0,05
3256,300459.SZ,20160108,20160111,华泰证券股份有限公司上海威宁路证券营业部,280302.0,05
3257,300464.SZ,20160108,20160111,华泰证券股份有限公司上海共和新路证券营业部,9119503.7,05
3279,002622.SZ,,20160111,华泰证券股份有限公司广州环市东路证券营业部,30562469.0,02
3303,300230.SZ,,20160111,华泰证券股份有限公司上海武定路证券营业部,6992129.94,03
3311,002514.SZ,20160108,20160111,华泰证券股份有限公司广州黄埔大道西证券营业部,77013.0,05
3312,002768.SZ,,20160111,华泰证券股份有限公司盐城分公司,32653750.41,"03,04"
3351,002622.SZ,,20160111,华泰证券股份有限公司南通通州人民路证券营业部,18009097.75,02
3352,002768.SZ,,20160111,华泰证券股份有限公司沈阳大西路证券营业部,31946811.37,"03,04"
3370,002355.SZ,,20160111,华泰证券股份有限公司合肥长江东大街证券营业部,38148430.83,03
3414,300466.SZ,20160108,20160111,华泰证券股份有限公司上海威宁路证券营业部,38632605.0,05
3415,300464.SZ,,20160111,华泰证券股份有限公司上海共和新路证券营业部,8956478.7,"02,04"
3422,300495.SZ,20160108,20160111,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,159082088.17,07
3429,002782.SZ,,20160111,华泰证券股份有限公司南京止马营营业部,56520.0,02
3431,002780.SZ,,20160111,华泰证券股份有限公司广州天河东路证券营业部,41149845.34,"02,04"
3465,002781.SZ,,20160111,华泰证券股份有限公司南京中山北路证券营业部,17592423.0,"03,04"
3482,002777.SZ,20160108,20160111,华泰证券股份有限公司张家港金港镇长江中路证券营业部,195975.0,05
3483,002622.SZ,20160108,20160111,华泰证券股份有限公司广州环市东路证券营业部,30562469.0,05
3486,002121.SZ,,20160111,华泰证券股份有限公司上海共和新路证券营业部,18872949.2,02
3487,300493.SZ,,20160111,华泰证券股份有限公司广州天河东路证券营业部,22590429.78,02
3488,300493.SZ,20160108,20160111,华泰证券股份有限公司高新南一道证券营业部,18966570.0,05
3489,300493.SZ,20160108,20160111,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,21244023.0,05
3502,000921.SZ,,20160111,华泰证券股份有限公司上海威宁路证券营业部,4665259.0,02
3504,000932.SZ,,20160111,华泰证券股份有限公司厦门厦禾路证券营业部,31129364.0,03
3505,000667.SZ,,20160111,华泰证券股份有限公司深圳益田路营业部,21827222.13,02
3510,000838.SZ,,20160111,华泰证券股份有限公司上海威宁路证券营业部,27036252.32,"03,04"
3526,300495.SZ,20160108,20160111,华泰证券股份有限公司上海武定路证券营业部,17037981.76,07
3527,300495.SZ,20160108,20160111,华泰证券股份有限公司广州黄埔大道西证券营业部,32670621.0,07
3537,300497.SZ,,20160111,华泰证券股份有限公司深圳深南大道证券营业部,76230.0,02
3542,300497.SZ,20160108,20160111,华泰证券股份有限公司无锡解放西路证券营业部,89397.0,05
3546,300493.SZ,,20160111,华泰证券股份有限公司上海共和新路证券营业部,45703209.15,02
3548,300493.SZ,,20160111,华泰证券股份有限公司高新南一道证券营业部,18966570.0,02
3549,300493.SZ,20160108,20160111,华泰证券股份有限公司广州天河东路证券营业部,22603743.78,05
3554,002782.SZ,,20160111,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,5108955.84,02
3561,002782.SZ,20160108,20160111,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,5108955.84,05
3563,002782.SZ,20160108,20160111,华泰证券股份有限公司无锡解放西路证券营业部,73302.0,05
3565,002780.SZ,,20160111,华泰证券股份有限公司上海共和新路证券营业部,67291394.31,"02,04"
3571,002780.SZ,20160108,20160111,华泰证券股份有限公司深圳泰然路证券营业部,75259277.97,05
3576,002780.SZ,,20160111,华泰证券股份有限公司深圳泰然路证券营业部,51775717.97,"02,04"
3577,002781.SZ,,20160111,华泰证券股份有限公司舟山解放东路证券营业部,24665067.9,"03,04"
3604,000897.SZ,,20160111,华泰证券股份有限公司成都南一环路第二证券营业部,12397553.27,"02,03"
3607,000932.SZ,,20160111,华泰证券股份有限公司台州中心大道证券营业部,46702971.17,03
3619,600528.SH,20160108,20160112,华泰证券股份有限公司深圳海德三道证券营业部,23388349.16,05
3630,600383.SH,20160108,20160112,华泰证券股份有限公司总部,86766529.7,05
3644,300466.SZ,,20160112,华泰证券股份有限公司上海武定路证券营业部,27840365.4,"03,04"
3647,300466.SZ,,20160112,华泰证券股份有限公司孝感长征路证券营业部,22728018.0,"03,04"
3654,300010.SZ,20160108,20160112,华泰证券股份有限公司南京止马营营业部,24214523.42,05
3674,300062.SZ,20160108,20160112,华泰证券股份有限公司上海武定路证券营业部,9835137.22,05
3689,601958.SH,,20160112,华泰证券股份有限公司武汉民族大道证券营业部,7103513.99,02
3690,601106.SH,,20160112,华泰证券股份有限公司成都蜀金路证券营业部,34999872.44,02
3694,600616.SH,,20160112,华泰证券股份有限公司盐城阜宁阜城大街证券营业部,8366929.0,03
3696,600383.SH,,20160112,华泰证券股份有限公司上海武定路证券营业部,82024065.1,02
3703,601106.SH,,20160112,华泰证券股份有限公司上海武定路证券营业部,5233484.0,02
3704,601106.SH,,20160112,华泰证券股份有限公司厦门厦禾路证券营业部,21140396.0,02
3732,600735.SH,20160108,20160112,华泰证券股份有限公司南京长江路证券营业部,14173085.71,05
3742,603800.SH,20160108,20160112,华泰证券股份有限公司舟山解放东路证券营业部,17403773.0,05
3764,002783.SZ,20160108,20160112,华泰证券股份有限公司上海武定路证券营业部,23722661.4,05
3788,603800.SH,20160108,20160112,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,15451538.52,05
3790,002760.SZ,20160108,20160112,华泰证券股份有限公司江阴分公司,4526102.28,05
3793,002778.SZ,20160111,20160112,华泰证券股份有限公司张家港金港镇长江中路证券营业部,96111.0,05
3800,002783.SZ,20160108,20160112,华泰证券股份有限公司上海国宾路证券营业部,30486391.8,05
3820,600841.SH,20160108,20160112,华泰证券股份有限公司石家庄中华北大街证券营业部,6100763.19,05
3833,300078.SZ,,20160112,华泰证券股份有限公司武汉新华路证券营业部,14850026.0,02
3840,600630.SH,20160108,20160112,华泰证券股份有限公司北京月坛南街证券营业部,29822292.65,05
3844,600630.SH,20160108,20160112,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,25843508.91,05
3845,603800.SH,20160108,20160112,华泰证券股份有限公司厦门厦禾路证券营业部,21453474.0,05
3853,603999.SH,20160108,20160112,华泰证券股份有限公司苏州人民路证券营业部,24845917.1,05
3873,300493.SZ,,20160112,华泰证券股份有限公司上海共和新路证券营业部,43775092.59,"02,04"
3884,002401.SZ,20160108,20160112,华泰证券股份有限公司南昌苏圃路证券营业部,41636707.9,05
3889,300493.SZ,,20160112,华泰证券股份有限公司高新南一道证券营业部,24226308.86,"02,04"
3904,300329.SZ,,20160112,华泰证券股份有限公司重庆春晖路证券营业部,12895152.5,02
3906,002760.SZ,20160108,20160112,华泰证券股份有限公司绍兴上大路证券营业部,14110565.5,05
3920,002778.SZ,20160111,20160112,华泰证券股份有限公司上海黄河路证券营业部,8960.0,05
3921,300113.SZ,,20160112,华泰证券股份有限公司南通环城西路证券营业部,24957175.37,02
3924,002760.SZ,20160108,20160112,华泰证券股份有限公司上海静安区威海路证券营业部,22920610.27,05
3926,002783.SZ,20160108,20160112,华泰证券股份有限公司上海静安区威海路证券营业部,21612983.26,05
3929,300496.SZ,,20160112,华泰证券股份有限公司广州黄埔大道西证券营业部,18308456.0,"03,04"
3936,300493.SZ,,20160112,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,19884594.33,"02,04"
3938,300493.SZ,,20160112,华泰证券股份有限公司北京西三环北路证券营业部,12024144.18,"02,04"
3941,300496.SZ,,20160112,华泰证券股份有限公司南通姚港路证券营业部,61609479.0,"03,04"
3947,300113.SZ,,20160112,华泰证券股份有限公司杭州学院路证券营业部,13454796.3,02
3952,300495.SZ,,20160112,华泰证券股份有限公司南通通州人民路证券营业部,9149012.28,"02,04"
3997,600568.SH,20160108,20160112,华泰证券股份有限公司南通姚港路证券营业部,8310535.84,05
4035,300466.SZ,,20160112,华泰证券股份有限公司上海威宁路证券营业部,37983165.31,"03,04"
4037,300045.SZ,20160108,20160112,华泰证券股份有限公司武汉新华路证券营业部,13359205.29,05
4056,300010.SZ,,20160112,华泰证券股份有限公司深圳深南大道证券营业部,6059015.4,02
4077,300493.SZ,,20160112,华泰证券股份有限公司上海浦东新区妙境路证券营业部,21397082.4,"02,04"
4094,600383.SH,20160108,20160112,华泰证券股份有限公司上海武定路证券营业部,89944214.6,05
